Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_rank,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2016/08/30,Hard,1st Round,Raonic M.,6,1.03,Brown D.,86,15,0,0.6904761905,0.4173913043,0.5365800393,0.4857954545,0.7307692308,0.3333333333,0.5936426117,0.5142118863,0.7066666667,0.3636363636,0.5361266909,0.4740484429,0.7317073171,0.1666666667,0.606340819,0.4791666667,0.7741935484,0.5454545455,0.5461584276,0.5070422535,0.7894736842,0.4,0.5758928571,0.5526315789,0.7435897436,0.5,0.5492957746,0.5093457944,0.7777777778,0,0.5777777778,0.5384615385,0,0,0,0,0,0,0,0,-80,0.2730848861,0.05078458476,0.3974358974,0.07943072538,0.343030303,0.06207824795,0.5650406504,0.1271741524,0.2287390029,0.03911617411,0.3894736842,0.0232612782,0.2435897436,0.03994998026,0.7777777778,0.03931623932,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Djokovic N.,1,1.01,Janowicz J.,247,26,0,0.8405977584,0.4896551724,0.5942114589,0.4936492428,0.8709677419,0.5714285714,0.6209982788,0.504950495,0.8524904215,0.5108695652,0.6006027441,0.4943639291,0.880952381,0.4666666667,0.6303630363,0.5163398693,0.9487179487,0.2,0.6299559471,0.4496644295,0.9565217391,0,0.6321428571,0.4117647059,0.9558823529,0.3333333333,0.6375661376,0.4751552795,1,0,0.6465517241,0.425,0,0,0,0,0,0,0,0,-246,0.350942586,0.1005622162,0.2995391705,0.1160477838,0.3416208562,0.1062388149,0.4142857143,0.114023167,0.7487179487,0.1802915176,0.9565217391,0.2203781513,0.6225490196,0.1624108581,1,0.2215517241,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Dimitrov G.,24,1.07,Cervantes I.,75,9,0,0.5838709677,0.3571428571,0.5193439339,0.4574468085,0.568627451,0.2,0.5397286822,0.4191176471,0.5721649485,0.2857142857,0.5167865707,0.4425287356,0.5769230769,0,0.5536277603,0.3913043478,0.5789473684,0.3666666667,0.5167873601,0.4566712517,0.5,0,0.550802139,0.4375,0.6274509804,0.3333333333,0.528709918,0.4585987261,0.6,0,0.5950920245,0.45,0,0,0,0,0,0,0,0,-51,0.2267281106,0.06189712538,0.368627451,0.1206110351,0.2864506627,0.07425783511,0.5769230769,0.1623234124,0.2122807018,0.06011610839,0.5,0.113302139,0.2941176471,0.07011119186,0.6,0.1450920245,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Evans D.,64,1.44,Ram R.,104,2.62,0,0.4166666667,0.3863636364,0.478,0.4677514793,0.4,0.2222222222,0.484375,0.4467592593,0.4444444444,0.3333333333,0.4884696017,0.4589222615,0.5,0.2727272727,0.5,0.4246575342,0.5,0.375,0.4886075949,0.4771395076,0.5,0.2,0.5,0.4622641509,0.4285714286,0.4090909091,0.4691358025,0.487091222,0,0.3333333333,0.4347826087,0.5,0,0,0,0,0,0,0,0,-40,0.0303030303,0.01024852071,0.1777777778,0.03761574074,0.1111111111,0.02954734019,0.2272727273,0.07534246575,0.125,0.01146808732,0.3,0.03773584906,0.01948051948,-0.01795541956,-0.3333333333,-0.0652173913,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Khachanov K.,95,1.36,Fabbiano T.,111,3,0,0.4705882353,0.1875,0.4691943128,0.414893617,0,0,0.5098039216,0.2884615385,0.375,0.375,0.4365482234,0.4463276836,0,0,0.4166666667,0.3461538462,0.5,0.3,0.4903474903,0.4291845494,0,0,0.6,0.34375,0,0.5,0.4411764706,0.4724409449,0,0,0.6666666667,0.4444444444,0,0,0,0,0,0,0,0,-16,0.2830882353,0.05430069577,0,0.2213423831,0,-0.009779460266,0,0.07051282051,0.2,0.06116294099,0,0.25625,-0.5,-0.03126447429,0,0.2222222222,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Nishikori K.,7,1.01,Becker B.,96,21,0,0.6900269542,0.4131054131,0.5374918496,0.4790665752,0.6933333333,0.358490566,0.532858274,0.4503882657,0.68359375,0.3991596639,0.5308818848,0.4778045423,0.7142857143,0.3703703704,0.5269953052,0.4505208333,0.7540983607,0.4193548387,0.5551905388,0.4742404227,0.8333333333,0.2,0.5797101449,0.4077669903,0.74,0.3636363636,0.5466666667,0.4664310954,0.6666666667,0,0.5679012346,0.4428571429,0.6666666667,0.3333333333,0.5352112676,0.4647887324,0.6666666667,0.3333333333,0.5352112676,0.4647887324,-89,0.2769215411,0.05842527444,0.3348427673,0.0824700082,0.2844340861,0.05307734242,0.3439153439,0.07647447183,0.3347435219,0.08095011604,0.6333333333,0.1719431546,0.3763636364,0.08023557126,0.6666666667,0.1250440917,0.3333333333,0.07042253521,0.3333333333,0.07042253521
US Open,2016/08/30,Hard,1st Round,Zverev A.,28,1.2,Brands D.,153,4.33,0,0.5333333333,0.381294964,0.4983036472,0.4701657459,0.5,0.2727272727,0.5344827586,0.4598698482,0.4736842105,0.3783783784,0.4834170854,0.4679958027,0,0.2727272727,0.5508474576,0.4549180328,0.5849056604,0.5,0.5103021978,0.5,0.5,0.5,0.5714285714,0.5,0.53125,0.5714285714,0.4935672515,0.4972972973,0,0.5,0.58,0.44,0,0,0,0,0,0,0,0,-125,0.1520383693,0.0281379013,0.2272727273,0.07461291046,0.09530583215,0.0154212827,-0.2727272727,0.09592942484,0.08490566038,0.0103021978,0,0.07142857143,-0.04017857143,-0.003730045835,-0.5,0.14,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Carreno Busta P.,39,1.18,Ivashka I.,182,4.5,0,0.6470588235,0,0.5319949812,0,0.3333333333,0,0.5462962963,0,0.8,0,0.5541666667,0,0,0,0.6333333333,0,0.6470588235,0,0.5319949812,0,0.3333333333,0,0.5462962963,0,0.8,0,0.5541666667,0,0,0,0.6333333333,0,0,0,0,0,0,0,0,0,-143,0.6470588235,0.5319949812,0.3333333333,0.5462962963,0.8,0.5541666667,0,0.6333333333,0.6470588235,0.5319949812,0.3333333333,0.5462962963,0.8,0.5541666667,0,0.6333333333,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Chardy J.,55,1.08,Mmoh M.,384,8,0,0.4860759494,0,0.496373971,0.4222222222,0.5657894737,0,0.4854151085,0.3333333333,0.4679802956,0,0.4930196978,0.4222222222,0.5454545455,0,0.4725925926,0.3333333333,0.4583333333,0,0.5031201248,0.4222222222,0.6,0,0.512195122,0.3333333333,0.5128205128,0,0.5124045802,0.4222222222,0.6666666667,0,0.5426356589,0.3333333333,0,0,0,0,0,0,0,0,-329,0.4860759494,0.07415174877,0.5657894737,0.1520817751,0.4679802956,0.07079747562,0.5454545455,0.1392592593,0.4583333333,0.08089790258,0.6,0.1788617886,0.5128205128,0.09018235793,0.6666666667,0.2093023256,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Troicki V.,32,1.22,Albot R.,97,4,0,0.5314861461,0.2105263158,0.5040265754,0.4346076459,0.5820895522,0.2,0.4928301887,0.2985074627,0.5439330544,0.1111111111,0.5059989567,0.3875598086,0.5,0,0.4967490247,0.2258064516,0.5094339623,0.2307692308,0.4975017844,0.4380664653,0.6363636364,0.3333333333,0.4861878453,0.2888888889,0.5,0.1428571429,0.4902654867,0.3949044586,0.6666666667,0,0.4861111111,0.2608695652,0,1,0.380952381,0.619047619,0,1,0.380952381,0.619047619,-65,0.3209598303,0.06941892952,0.3820895522,0.194322726,0.4328219433,0.1184391481,0.5,0.2709425731,0.2786647315,0.05943531918,0.303030303,0.1972989564,0.3571428571,0.09536102813,0.6666666667,0.2252415459,-1,-0.2380952381,-1,-0.2380952381
US Open,2016/08/30,Hard,1st Round,Querrey S.,30,1.2,Tipsarevic J.,250,4.33,1,0.552238806,0.5429292929,0.5117839738,0.5099524226,0.5,0.5897435897,0.547266881,0.5081845238,0.570977918,0.5669642857,0.5148915308,0.5224895397,0.55,0.6486486486,0.5441319108,0.5361930295,0.56,0.1666666667,0.5122131754,0.4263157895,0.5714285714,0,0.5670731707,0.375,0.5277777778,0,0.5038335159,0.4264705882,0,0,0.5818181818,0.375,0.5,0.5,0.4972677596,0.5027322404,0.5,0.5,0.4972677596,0.5027322404,-220,0.009309513041,0.00183155123,-0.08974358974,0.03908235722,0.004013632267,-0.007598008924,-0.09864864865,0.007938881276,0.3933333333,0.08589738595,0.5714285714,0.1920731707,0.5277777778,0.07736292765,0,0.2068181818,0,-0.005464480874,0,-0.005464480874
US Open,2016/08/30,Hard,1st Round,Wawrinka S.,3,1.28,Verdasco F.,46,3.5,0,0.6427378965,0.5859491779,0.5337130828,0.5260911626,0.7133333333,0.6444444444,0.5646161183,0.5524813351,0.640625,0.5514018692,0.5306193057,0.5189080596,0.7564102564,0.6461538462,0.5654121864,0.537968893,0.7272727273,0.5185185185,0.546301689,0.5187637969,0.7647058824,0.4285714286,0.5689655172,0.5170454545,0.74,0.4516129032,0.5384006334,0.4927710843,0.7777777778,0.5,0.5654761905,0.504950495,0.4,0.6,0.4628099174,0.5371900826,0.4,0.6,0.4628099174,0.5371900826,-43,0.05678871862,0.007621920202,0.06888888889,0.01213478317,0.08922313084,0.01171124617,0.1102564103,0.02744329342,0.2087542088,0.02753789208,0.3361344538,0.0519200627,0.2883870968,0.04562954908,0.2777777778,0.06052569543,-0.2,-0.07438016529,-0.2,-0.07438016529
US Open,2016/08/30,Hard,1st Round,Kudla D.,128,1.5,Giannessi A.,243,2.5,1,0.3333333333,0.3333333333,0.4654545455,0.4465116279,0.3157894737,0,0.4137931034,0.4074074074,0.26,0,0.4439868204,0,0.125,0,0.3614457831,0,0.2592592593,0,0.4363354037,0,0,0,0.3483146067,0,0.3043478261,0,0.4356435644,0,0,0,0.3287671233,0,0,0,0,0,0,0,0,0,-115,0,0.01894291755,0.3157894737,0.006385696041,0.26,0.4439868204,0.125,0.3614457831,0.2592592593,0.4363354037,0,0.3483146067,0.3043478261,0.4356435644,0,0.3287671233,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Goffin D.,14,1.14,Donaldson J.,122,5.5,1,0.5487179487,0.3076923077,0.514331853,0.4592476489,0.6097560976,0,0.5022488756,0.4268292683,0.5565217391,0.3181818182,0.5091174325,0.4647377939,0.5714285714,0,0.4879356568,0.4428571429,0.641509434,0.2857142857,0.5393258427,0.4474474474,0.7857142857,0,0.5721925134,0.4090909091,0.641025641,0.3333333333,0.5364850976,0.4681318681,0.8333333333,0,0.5581395349,0.4821428571,0,0,0,0,0,0,0,0,-108,0.241025641,0.05508420415,0.6097560976,0.07541960727,0.2383399209,0.04437963868,0.5714285714,0.04507851398,0.3557951482,0.09187839525,0.7857142857,0.1631016043,0.3076923077,0.0683532295,0.8333333333,0.07599667774,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Fognini F.,38,1.33,Gabashvili T.,105,3.25,0,0.4952830189,0.3611111111,0.4880245258,0.467665834,0.4761904762,0.3695652174,0.4670958512,0.4079497908,0.3851351351,0.3401360544,0.4592286501,0.4595756111,0.3703703704,0.2857142857,0.4076305221,0.4016563147,0.5476190476,0.3333333333,0.5135135135,0.4759871932,0.4285714286,0.3333333333,0.5071428571,0.3720930233,0.5,0.4074074074,0.4925373134,0.4839203675,0.6,0,0.4756097561,0.4117647059,0,1,0.2,0.8,0,1,0.2,0.8,-67,0.1341719078,0.02035869174,0.1066252588,0.05914606042,0.04499908071,-0.0003469609286,0.08465608466,0.005974207389,0.2142857143,0.03752632034,0.09523809524,0.1350498339,0.09259259259,0.008616945898,0.6,0.06384505022,-1,-0.6,-1,-0.6
US Open,2016/08/30,Hard,1st Round,Mathieu P.H.,70,1.33,Harrison C.,694,3.25,0,0.5,0.5,0.5035241049,0.5555555556,0.5285714286,0,0.4871428571,1,0.4824120603,0.5,0.494161884,0.5555555556,0.4285714286,0,0.482388974,1,0.5,0,0.490990991,0,0.2,0,0.4821428571,0,0.4166666667,0,0.4797507788,0,0,0,0.425,0,0,0,0,0,0,0,0,0,-624,0,-0.05203145068,0.5285714286,-0.5128571429,-0.0175879397,-0.06139367153,0.4285714286,-0.517611026,0.5,0.490990991,0.2,0.4821428571,0.4166666667,0.4797507788,0,0.425,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Sousa J.,36,1.36,Estrella Burgos V.,83,3,0,0.4512820513,0.48,0.4762401,0.4773091297,0.4615384615,0.3076923077,0.4348508634,0.4501992032,0.4444444444,0.2962962963,0.4752270851,0.4255319149,0.5,0.3333333333,0.4215384615,0.3225806452,0.4821428571,0.4375,0.4876673714,0.4748743719,0.7142857143,0.2,0.467032967,0.4245283019,0.4285714286,0.2666666667,0.4931506849,0.4188034188,0.5,0,0.4513274336,0.306122449,1,0,0.5172413793,0.4827586207,1,0,0.5172413793,0.4827586207,-47,-0.02871794872,-0.001069029697,0.1538461538,-0.01534833976,0.1481481481,0.04969517016,0.1666666667,0.09895781638,0.04464285714,0.01279299953,0.5142857143,0.04250466515,0.1619047619,0.07434726613,0.5,0.1452049846,1,0.03448275862,1,0.03448275862
US Open,2016/08/30,Hard,1st Round,Tomic B.,19,1.08,Dzumhur D.,72,8,1,0.5384615385,0.4230769231,0.5011299435,0.4724702381,0.606557377,0.3076923077,0.5155210643,0.4175824176,0.5588235294,0.375,0.5036954087,0.4528619529,0.65625,0.3333333333,0.5139372822,0.3452380952,0.6111111111,0.4705882353,0.5178335535,0.488624052,0.6923076923,0.3333333333,0.5691489362,0.5,0.6279069767,0.4117647059,0.5207207207,0.4685314685,0.7142857143,0.3333333333,0.5594405594,0.3859649123,1,0,0.5454545455,0.4545454545,1,0,0.5454545455,0.4545454545,-53,0.1153846154,0.02865970541,0.2988650694,0.09793864672,0.1838235294,0.05083345587,0.3229166667,0.168699187,0.1405228758,0.0292095015,0.358974359,0.06914893617,0.2161422709,0.05218925219,0.380952381,0.1734756472,1,0.09090909091,1,0.09090909091
US Open,2016/08/30,Hard,1st Round,Mayer F.,58,1.3,Zeballos H.,71,3.4,1,0.5040214477,0.390070922,0.4962542565,0.467617689,0.4827586207,0.2105263158,0.4534412955,0.4490238612,0.4812834225,0.3818181818,0.4920745921,0.4630321135,0.5,0.125,0.4202898551,0.4254143646,0.5384615385,0.375,0.4855305466,0.456,0,0,0.4418604651,0.3846153846,0,0.625,0,0.5027027027,0,0,0,0.5416666667,1,0,0.56,0.44,1,0,0.56,0.44,-13,0.1139505257,0.02863656751,0.2722323049,0.004417434375,0.09946524064,0.02904247856,0.375,-0.005124509568,0.1634615385,0.02953054662,0,0.0572450805,-0.625,-0.5027027027,0,-0.5416666667,1,0.12,1,0.12
US Open,2016/08/30,Hard,1st Round,Karlovic I.,23,1.44,Lu Y.H.,73,2.62,0,0.5533199195,0.424137931,0.5089071116,0.4796087076,0.4444444444,0.3454545455,0.6091743119,0.4285714286,0.5418060201,0.4343891403,0.5094227099,0.4876472824,0.4473684211,0.3333333333,0.6094552929,0.4323570432,0.58,0.5333333333,0.5116758242,0.4848484848,0.5714285714,0.3333333333,0.6402439024,0.3333333333,0.5833333333,0.55,0.5194805195,0.5071770335,0.5,0,0.6696428571,0.4166666667,0.3333333333,0.6666666667,0.5057471264,0.4942528736,0.3333333333,0.6666666667,0.5057471264,0.4942528736,-50,0.1291819885,0.02929840392,0.09898989899,0.1806028834,0.1074168798,0.02177542752,0.1140350877,0.1770982497,0.04666666667,0.02682733933,0.2380952381,0.3069105691,0.03333333333,0.01230348599,0.5,0.2529761905,-0.3333333333,0.01149425287,-0.3333333333,0.01149425287
US Open,2016/08/30,Hard,1st Round,Schwartzman D.,69,11,Del Potro J.M.,142,1.04,1,0.380952381,0.7153110048,0.4795852236,0.553436212,0.2727272727,0.7222222222,0.4407582938,0.5739191074,0.4117647059,0.723183391,0.4824355972,0.5538913774,0.25,0.7551020408,0.4237288136,0.5813471503,0.4347826087,0.619047619,0.4918625678,0.5424430642,0,0.6666666667,0.4933333333,0.5362318841,0.5,0.625,0.5086956522,0.5649350649,0.5,0,0.4411764706,0.5416666667,0,0,0,0,0,0,0,0,-73,-0.3343586238,-0.07385098843,-0.4494949495,-0.1331608136,-0.3114186851,-0.07145578019,-0.5051020408,-0.1576183367,-0.1842650104,-0.05058049637,-0.6666666667,-0.04289855072,-0.125,-0.05623941276,0.5,-0.1004901961,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Young D.,56,1.36,Struff J.L.,78,3,0,0.3793103448,0.3292682927,0.4668184206,0.4750343564,0.3409090909,0.2,0.3928571429,0.4456521739,0.4011299435,0.4166666667,0.4703196347,0.4805467928,0.4,0.2,0.4077834179,0.4661016949,0.487804878,0.3157894737,0.4942307692,0.4848484848,0.5,0,0.4172661871,0.4262295082,0.4571428571,0.3333333333,0.4882154882,0.4888888889,0.6,0,0.4260869565,0.3888888889,0,0,0,0,0,0,0,0,-22,0.05004205214,-0.008215935798,0.1409090909,-0.05279503106,-0.01553672316,-0.01022715815,0.2,-0.05831827698,0.1720154044,0.009382284382,0.5,-0.008963321146,0.1238095238,-0.0006734006734,0.6,0.03719806763,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Johnson S.,22,1.12,Donskoy E.,79,6,0,0.494047619,0.3048780488,0.4983104303,0.4617524339,0.4482758621,0.4117647059,0.5088967972,0.4321428571,0.5087719298,0.358490566,0.501186843,0.4782608696,0.4285714286,0.5454545455,0.5243243243,0.4475138122,0.5614035088,0.32,0.5114345114,0.460949464,0.625,0.2,0.5240641711,0.4352941176,0.5625,0.375,0.5138888889,0.4908256881,0.5,0.5,0.5592105263,0.5,0,0,0,0,0,0,0,0,-57,0.1891695703,0.03655799634,0.03651115619,0.07675394001,0.1502813638,0.02292597343,-0.1168831169,0.07681051217,0.2414035088,0.05048504742,0.425,0.08877005348,0.1875,0.02306320082,0,0.05921052632,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Thiem D.,10,1.2,Millman J.,66,4.33,0,0.6011560694,0.4181818182,0.5181859003,0.4890710383,0.5925925926,0.3636363636,0.5445026178,0.4652406417,0.5189873418,0.4186046512,0.5071604938,0.4940092166,0.5833333333,0.2,0.5210727969,0.4676258993,0.7162162162,0.4871794872,0.5408216329,0.5,0.6923076923,0.5,0.5887096774,0.519379845,0.6,0.46875,0.5279299014,0.5030674847,0.6,0.3333333333,0.5913043478,0.5098039216,1,0,0.6842105263,0.3157894737,1,0,0.6842105263,0.3157894737,-56,0.1829742512,0.02911486206,0.228956229,0.07926197609,0.1003826906,0.01315127724,0.3833333333,0.05344689765,0.229036729,0.04082163287,0.1923076923,0.06932983246,0.13125,0.02486241676,0.2666666667,0.08150042626,1,0.3684210526,1,0.3684210526
US Open,2016/08/30,Hard,1st Round,Granollers M.,45,1.61,Monaco J.,94,2.2,0,0.4573002755,0.562745098,0.4847273131,0.5166518829,0.46875,0.4202898551,0.4453574363,0.5131894484,0.4533333333,0.4685714286,0.4793432203,0.4913033657,0.5161290323,0.3548387097,0.431640625,0.4752981261,0.4,0.6,0.4874476987,0.5106796117,0.4285714286,0.5,0.4253731343,0.5147058824,0.4285714286,0.25,0.5173824131,0.4395604396,0.5,0,0.4507042254,0.4166666667,0.6,0.4,0.4416666667,0.5583333333,0.6,0.4,0.4416666667,0.5583333333,-49,-0.1054448226,-0.03192456979,0.04846014493,-0.06783201212,-0.01523809524,-0.01196014537,0.1612903226,-0.04365750106,-0.2,-0.02323191291,-0.07142857143,-0.08933274802,0.1785714286,0.07782197353,0.5,0.03403755869,0.2,-0.1166666667,0.2,-0.1166666667
US Open,2016/08/30,Hard,1st Round,Simon G.,31,1.66,Stepanek R.,113,2.1,0,0.5974025974,0.5798319328,0.5193053877,0.5227384666,0.6320754717,0.5294117647,0.5237864078,0.5300375469,0.5965417867,0.5802047782,0.5210946408,0.5249234197,0.6538461538,0.5135135135,0.5327510917,0.5341028332,0.5294117647,0.5,0.5094055681,0.5017793594,0.6,0.25,0.5028901734,0.5135135135,0.5,0.5,0.5201305767,0.5222929936,0.6,0.5,0.5423728814,0.5,0.5,0.5,0.4523809524,0.5476190476,0.5,0.5,0.4523809524,0.5476190476,-82,0.01757066463,-0.003433078892,0.102663707,-0.006251139167,0.01633700859,-0.003828778839,0.1403326403,-0.001351741455,0.02941176471,0.007626208666,0.35,-0.0106233401,0,-0.002162416917,0.1,0.04237288136,0,-0.09523809524,0,-0.09523809524
US Open,2016/08/30,Hard,1st Round,Lorenzi P.,40,1.44,Berlocq C.,76,2.62,0,0.34375,0.4196078431,0.4554429029,0.4847893281,0.04545454545,0.2368421053,0.3740458015,0.4375743163,0.2452830189,0.3043478261,0.4324324324,0.4438596491,0.1,0.2352941176,0.2960893855,0.3609958506,0.4571428571,0.375,0.4891041162,0.4943181818,0,0.5,0.4247787611,0.3571428571,0.25,0,0.4541062802,0,0,0,0.2857142857,0,0,1,0.2173913043,0.7826086957,0,1,0.2173913043,0.7826086957,-36,-0.07585784314,-0.02934642525,-0.1913875598,-0.06352851476,-0.05906480722,-0.01142721669,-0.1352941176,-0.06490646515,0.08214285714,-0.005214065595,-0.5,0.06763590392,0.25,0.4541062802,0,0.2857142857,-1,-0.5652173913,-1,-0.5652173913
US Open,2016/08/30,Hard,1st Round,Kyrgios N.,16,1.07,Bedene A.,77,9,0,0.6262626263,0.4074074074,0.5219028063,0.4741007194,0.6388888889,0.1875,0.5772357724,0.4325842697,0.6181818182,0.4583333333,0.5255332902,0.4793322734,0.6,0,0.5897435897,0.4807692308,0.6923076923,0.3783783784,0.5473220836,0.4774774775,0.6363636364,0.3333333333,0.606741573,0.4308943089,0.6756756757,0.4347826087,0.5494994438,0.4840871022,0.5,0,0.6050420168,0.4657534247,0,0,0,0,0,0,0,0,-61,0.2188552189,0.04780208687,0.4513888889,0.1446515027,0.1598484848,0.04620101679,0.6,0.108974359,0.3139293139,0.06984460616,0.303030303,0.1758472641,0.240893067,0.06541234165,0.5,0.1392885921,0,0,0,0
US Open,2016/08/30,Hard,1st Round,Jaziri M.,68,1.4,Berankis R.,89,2.75,1,0.3913043478,0.4117647059,0.4677894737,0.4827586207,0.3333333333,0.3181818182,0.4391025641,0.4738154613,0.3793103448,0.4942528736,0.4589816124,0.495949595,0.375,0.4285714286,0.4157894737,0.4948096886,0.3571428571,0.3,0.4666666667,0.462571977,0.2,0,0.4574468085,0.4411764706,0.3636363636,0.5217391304,0.4618249534,0.506779661,0,0.3333333333,0.4428571429,0.52,0.6666666667,0.3333333333,0.5396825397,0.4603174603,0.6666666667,0.3333333333,0.5396825397,0.4603174603,-21,-0.02046035806,-0.01496914701,0.01515151515,-0.03471289724,-0.1149425287,-0.03696798251,-0.05357142857,-0.0790202149,0.05714285714,0.004094689699,0.2,0.01627033792,-0.1581027668,-0.04495470757,-0.3333333333,-0.07714285714,0.3333333333,0.07936507937,0.3333333333,0.07936507937
US Open,2016/08/31,Hard,1st Round,Marchenko I.,63,1.83,Dodig I.,74,1.83,0,0.3673469388,0.4776785714,0.4688995215,0.4959001783,0.1764705882,0.4,0.4207317073,0.487704918,0.4179104478,0.485915493,0.4727054589,0.5006965729,0.2727272727,0.5294117647,0.4170403587,0.5108695652,0.4,0.3888888889,0.4703125,0.4773175542,0,0.25,0.421686747,0.4838709677,0.4705882353,0.25,0.4836448598,0.4646017699,0,0,0.4545454545,0.4615384615,0.5,0.5,0.4857142857,0.5142857143,0.5,0.5,0.4857142857,0.5142857143,-11,-0.1103316327,-0.02700065672,-0.2235294118,-0.06697321072,-0.0680050452,-0.02799111395,-0.256684492,-0.09382920647,0.01111111111,-0.007005054241,-0.25,-0.06218422075,0.2205882353,0.0190430899,0,-0.006993006993,0,-0.02857142857,0,-0.02857142857
US Open,2016/08/31,Hard,1st Round,Murray A.,2,1.01,Rosol L.,81,26,0,0.7637906648,0.4291845494,0.5673156472,0.47842939,0.8078817734,0.4166666667,0.5868618916,0.448767834,0.7648351648,0.3875968992,0.5679023268,0.4640378549,0.7941176471,0.3333333333,0.5908221797,0.4220623501,0.8153846154,0.425,0.5825688073,0.4744661096,0.88,0.3333333333,0.6,0.4772727273,0.7380952381,0.4705882353,0.566943675,0.4805491991,0.8181818182,0.6,0.5945945946,0.4732142857,1,0,0.5925925926,0.4074074074,1,0,0.5925925926,0.4074074074,-79,0.3346061154,0.08888625728,0.3912151067,0.1380940576,0.3772382656,0.1038644719,0.4607843137,0.1687598296,0.3903846154,0.1081026978,0.5466666667,0.1227272727,0.2675070028,0.08639447589,0.2181818182,0.1213803089,1,0.1851851852,1,0.1851851852
US Open,2016/08/31,Hard,2nd Round,Edmund K.,84,1.22,Escobedo E.,201,4,0,0.3333333333,0.25,0.4597701149,0.4880952381,0.3,0,0.4140625,0.3333333333,0.3125,0,0.4565217391,0.4642857143,0.3333333333,0,0.4259259259,0.3333333333,0.4545454545,0.25,0.4898989899,0.4880952381,0.4,0,0.4736842105,0.3333333333,0.4545454545,0,0.4949832776,0.4642857143,0.5,0,0.5405405405,0.3333333333,0,0,0,0,0,0,0,0,-117,0.08333333333,-0.02832512315,0.3,0.08072916667,0.3125,-0.007763975155,0.3333333333,0.09259259259,0.2045454545,0.001803751804,0.4,0.1403508772,0.4545454545,0.03069756331,0.5,0.2072072072,0,0,0,0
US Open,2016/08/31,Hard,2nd Round,Anderson K.,35,1.25,Pospisil V.,123,3.75,0,0.5613577023,0.4259259259,0.5143856921,0.4897213339,0.5915492958,0.4074074074,0.5414407436,0.5148148148,0.5795454545,0.4576271186,0.5178519594,0.4978625452,0.6216216216,0.5,0.5473441109,0.537037037,0.5,0.3684210526,0.5033492823,0.4755319149,0.5714285714,0.25,0.5390625,0.4508196721,0.6052631579,0.4473684211,0.5192878338,0.4936842105,0.8333333333,0.3333333333,0.5634920635,0.5166666667,1,0,0.56,0.44,1,0,0.56,0.44,-88,0.1354317764,0.02466435813,0.1841418884,0.02662592879,0.1219183359,0.01998941415,0.1216216216,0.01030707382,0.1315789474,0.0278173674,0.3214285714,0.08824282787,0.1578947368,0.0256036233,0.5,0.04682539683,1,0.12,1,0.12
